question_id,article,paragraph,title,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TV-116-213,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,permiso_prohibición_o_modalidad,seleccionar_correcta,"Según el artículo 116 de la Constitución Española, ¿puede disolverse el Congreso durante la vigencia de alguno de los estados del artículo 116?",No puede procederse a la disolución del Congreso.,Puede disolverse por mayoría absoluta.,Solo se prohíbe la disolución durante el estado de sitio.,La disolución corresponde a la Diputación Permanente.,A,El artículo 116 establece: «No podrá procederse a la disolución del Congreso».,No podrá procederse a la disolución del Congreso,pregunta_directa_con_sustitución_controlada,5,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-116-214,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,"Mientras esté declarado un estado de alarma, excepción o sitio:",La disolución corresponde a la Diputación Permanente.,No puede procederse a la disolución del Congreso.,Solo se prohíbe la disolución durante el estado de sitio.,Puede disolverse por mayoría absoluta.,B,La formulación correcta se apoya en: «No podrá procederse a la disolución del Congreso».,No podrá procederse a la disolución del Congreso,recuperación_literal_o_paramétrica,5,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-215,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 116 de la Constitución Española, señale la afirmación INCORRECTA:",Las Cámaras quedan automáticamente convocadas si no están en período de sesiones.,El funcionamiento de los poderes constitucionales no puede interrumpirse.,El Congreso puede disolverse durante estos estados mediante acuerdo aprobado por mayoría absoluta.,La Diputación Permanente asume las competencias del Congreso si está disuelto o ha expirado su mandato.,C,La opción incorrecta altera la regla «No podrá procederse a la disolución del Congreso».,No podrá procederse a la disolución del Congreso,tres_reglas_válidas_y_una_alterada,11,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-116-216,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que no puede disolverse el Congreso mientras esté declarado alguno de estos estados.,Artículo 113.,Artículo 114.,Artículo 115.,Artículo 116.,D,La regla pertenece al artículo 116.,No podrá procederse a la disolución del Congreso,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-217,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,consecuencia_jurídica,seleccionar_correcta,"Según el artículo 116 de la Constitución Española, ¿qué ocurre con las Cámaras si no están en período de sesiones al declararse uno de estos estados?",Automáticamente convocadas.,Automáticamente disueltas.,Suspendidas hasta el final del estado.,Sustituidas por el Senado.,A,El artículo 116 establece: «quedando automáticamente convocadas las Cámaras».,quedando automáticamente convocadas las Cámaras,pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-116-218,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,Las Cámaras quedan:,Sustituidas por el Senado.,Automáticamente convocadas.,Suspendidas hasta el final del estado.,Automáticamente disueltas.,B,La formulación correcta se apoya en: «quedando automáticamente convocadas las Cámaras».,quedando automáticamente convocadas las Cámaras,recuperación_literal_o_paramétrica,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-219,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 116 de la Constitución Española, señale la afirmación INCORRECTA:",El funcionamiento de los poderes constitucionales no puede interrumpirse.,La Diputación Permanente asume las competencias del Congreso si está disuelto o ha expirado su mandato.,Las Cámaras quedan automáticamente disueltas cuando se declara alguno de estos estados.,La declaración no modifica el principio de responsabilidad del Gobierno y de sus agentes.,C,La opción incorrecta altera la regla «quedando automáticamente convocadas las Cámaras».,quedando automáticamente convocadas las Cámaras,tres_reglas_válidas_y_una_alterada,14,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-116-220,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que las Cámaras quedan automáticamente convocadas si no están en período de sesiones.,Artículo 113.,Artículo 114.,Artículo 115.,Artículo 116.,D,La regla pertenece al artículo 116.,quedando automáticamente convocadas las Cámaras,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-221,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,permiso_prohibición_o_modalidad,seleccionar_correcta,"Según el artículo 116 de la Constitución Española, ¿qué regla rige el funcionamiento de los poderes constitucionales durante estos estados?",No puede interrumpirse.,Queda suspendido salvo el del Gobierno.,Se transfiere al Congreso.,Puede limitarse mediante decreto del Gobierno.,A,El artículo 116 establece: «no podrán interrumpirse durante la vigencia de estos estados».,no podrán interrumpirse durante la vigencia de estos estados,pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-116-222,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,"Durante los estados del artículo 116, el funcionamiento de los poderes constitucionales:",Puede limitarse mediante decreto del Gobierno.,No puede interrumpirse.,Se transfiere al Congreso.,Queda suspendido salvo el del Gobierno.,B,La formulación correcta se apoya en: «no podrán interrumpirse durante la vigencia de estos estados».,no podrán interrumpirse durante la vigencia de estos estados,recuperación_literal_o_paramétrica,3,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-223,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 116 de la Constitución Española, señale la afirmación INCORRECTA:",La Diputación Permanente asume las competencias del Congreso si está disuelto o ha expirado su mandato.,La declaración no modifica el principio de responsabilidad del Gobierno y de sus agentes.,"El funcionamiento de los poderes constitucionales queda suspendido, salvo el del Gobierno, durante estos estados.","Una ley orgánica regula los estados de alarma, excepción y sitio.",C,La opción incorrecta altera la regla «no podrán interrumpirse durante la vigencia de estos estados».,no podrán interrumpirse durante la vigencia de estos estados,tres_reglas_válidas_y_una_alterada,10,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-116-224,116,5,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que el funcionamiento de los poderes constitucionales no puede interrumpirse.,Artículo 113.,Artículo 114.,Artículo 115.,Artículo 116.,D,La regla pertenece al artículo 116.,no podrán interrumpirse durante la vigencia de estos estados,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-225,116,5-6,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,sujeto_órgano,seleccionar_correcta,"Según el artículo 116 de la Constitución Española, ¿qué ocurre si el Congreso está disuelto o ha expirado su mandato y se produce una situación excepcional?",Su Diputación Permanente.,El Senado.,El Gobierno.,El Tribunal Constitucional.,A,El artículo 116 establece: «las competencias del Congreso serán asumidas por su Diputación Permanente».,las competencias del Congreso serán asumidas por su Diputación Permanente,pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-116-226,116,5-6,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,"En tal supuesto, las competencias del Congreso serán asumidas por:",El Tribunal Constitucional.,Su Diputación Permanente.,El Gobierno.,El Senado.,B,La formulación correcta se apoya en: «las competencias del Congreso serán asumidas por su Diputación Permanente».,las competencias del Congreso serán asumidas por su Diputación Permanente,recuperación_literal_o_paramétrica,1,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-227,116,5-6,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 116 de la Constitución Española, señale la afirmación INCORRECTA:",La declaración no modifica el principio de responsabilidad del Gobierno y de sus agentes.,"Una ley orgánica regula los estados de alarma, excepción y sitio.",Las competencias del Congreso son asumidas por el Senado cuando aquel está disuelto o ha expirado su mandato.,El Gobierno declara el estado de alarma mediante decreto acordado en Consejo de Ministros.,C,La opción incorrecta altera la regla «las competencias del Congreso serán asumidas por su Diputación Permanente».,las competencias del Congreso serán asumidas por su Diputación Permanente,tres_reglas_válidas_y_una_alterada,12,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-116-228,116,5-6,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que la Diputación Permanente asume las competencias del Congreso si está disuelto o ha expirado su mandato.,Artículo 113.,Artículo 114.,Artículo 115.,Artículo 116.,D,La regla pertenece al artículo 116.,las competencias del Congreso serán asumidas por su Diputación Permanente,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-229,116,6,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,consecuencia_jurídica,seleccionar_correcta,"Según el artículo 116 de la Constitución Española, ¿qué efecto tiene la declaración de estos estados sobre la responsabilidad del Gobierno y sus agentes?",No modifica el principio de responsabilidad del Gobierno y de sus agentes.,Suspende temporalmente toda responsabilidad.,Transfiere la responsabilidad al Congreso.,Limita la responsabilidad a los actos dolosos.,A,El artículo 116 establece: «no modificarán el principio de responsabilidad del Gobierno y de sus agentes».,no modificarán el principio de responsabilidad del Gobierno y de sus agentes,pregunta_directa_con_sustitución_controlada,8,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-116-230,116,6,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,"La declaración de alarma, excepción o sitio:",Limita la responsabilidad a los actos dolosos.,No modifica el principio de responsabilidad del Gobierno y de sus agentes.,Transfiere la responsabilidad al Congreso.,Suspende temporalmente toda responsabilidad.,B,La formulación correcta se apoya en: «no modificarán el principio de responsabilidad del Gobierno y de sus agentes».,no modificarán el principio de responsabilidad del Gobierno y de sus agentes,recuperación_literal_o_paramétrica,8,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-231,116,6,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 116 de la Constitución Española, señale la afirmación INCORRECTA:","Una ley orgánica regula los estados de alarma, excepción y sitio.",El Gobierno declara el estado de alarma mediante decreto acordado en Consejo de Ministros.,La declaración de estos estados suspende temporalmente toda responsabilidad del Gobierno y de sus agentes.,El estado de alarma tiene un plazo máximo inicial de quince días.,C,La opción incorrecta altera la regla «no modificarán el principio de responsabilidad del Gobierno y de sus agentes».,no modificarán el principio de responsabilidad del Gobierno y de sus agentes,tres_reglas_válidas_y_una_alterada,10,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
