question_id,article,paragraph,chapter,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TI-51-010,51,,Capítulo tercero: De los principios rectores de la política social y económica,1,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 51 de la Constitución Española?,formación y la representación,protección y la asistencia,seguridad y la salud,información y la educación,D,«información y la educación» es la expresión empleada por el artículo 51.,"Los poderes públicos promoverán la información y la educación de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.",sustitución de una expresión literal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-011,51,,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 51 de la Constitución Española?,"En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio interior y el régimen de autorización de productos comerciales.","En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio exterior y la libre circulación de bienes.","En el marco de lo dispuesto por los apartados anteriores, la ley regulará el mercado interior y la fijación de precios.","En el marco de lo dispuesto por los apartados anteriores, la ley regulará el régimen fiscal y la publicidad de productos.",A,La opción correcta coincide con el texto del artículo 51; las restantes alteran un elemento jurídico relevante.,"En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio interior y el régimen de autorización de productos comerciales.",sustitución del instrumento o reserva legal,3,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-012,51,,Capítulo tercero: De los principios rectores de la política social y económica,2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 51 de la Constitución Española?,comercio exterior y la libre circulación de bienes,comercio interior y el régimen de autorización de productos comerciales,mercado interior y la fijación de precios,régimen fiscal y la publicidad de productos,B,«comercio interior y el régimen de autorización de productos comerciales» es la expresión empleada por el artículo 51.,"En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio interior y el régimen de autorización de productos comerciales.",sustitución de una expresión literal,3,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-013,51,,Capítulo tercero: De los principios rectores de la política social y económica,1,localización_normativa,seleccionar_correcta,¿En qué parte del Título I se encuentra el artículo 51 de la Constitución Española?,Capítulo quinto: De la suspensión de los derechos y libertades,Capítulo segundo: Derechos y libertades (fuera de sus secciones),Capítulo tercero: De los principios rectores de la política social y económica,Capítulo cuarto: De las garantías de las libertades y derechos fundamentales,C,El artículo 51 se encuentra en «Capítulo tercero: De los principios rectores de la política social y económica».,Capítulo tercero: De los principios rectores de la política social y económica,localización sistemática dentro del Título I,3,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-014,51,,Capítulo tercero: De los principios rectores de la política social y económica,3,pertenencia_lista,seleccionar_incorrecta,"Atendiendo al tenor literal del artículo 51, señale la expresión que NO pertenece a su contenido:","seguridad, la salud y los legítimos intereses económicos",consumidores y usuarios,Los poderes públicos garantizarán la defensa de los consumidores y usuarios,comercio exterior y la libre circulación de bienes,D,La expresión incorrecta no forma parte del artículo 51; las restantes son fragmentos de su texto.,"seguridad, la salud y los legítimos intereses económicos; consumidores y usuarios; Los poderes públicos garantizarán la defensa de los consumidores y usuarios",tres elementos literales y uno ajeno,8,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-52-001,52,1,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 52 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 1?",La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses económicos que les sean propios. Su estructura interna y funcionamiento deberán ser democráticos.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses políticos de sus miembros. Su estructura interna y funcionamiento deberán ser democráticos.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los derechos fundamentales de los ciudadanos. Su estructura interna y funcionamiento deberán ser democráticos.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses generales de la Administración. Su estructura interna y funcionamiento deberán ser democráticos.,A,La opción correcta reproduce un fragmento del apartado 1 del artículo 52.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses económicos que les sean propios. Su estructura interna y funcionamiento deberán ser democráticos.,sustitución del instrumento o reserva legal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-52-002,52,1,Capítulo tercero: De los principios rectores de la política social y económica,2,localización_normativa,seleccionar_correcta,¿En qué artículo del Título I se contiene la regla según la cual «La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses económicos que les sean…»?,Artículo 53,Artículo 52,Artículo 51,Artículo 54,B,El fragmento pertenece al artículo 52 de la Constitución Española.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses económicos que les sean…,localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-52-003,52,,Capítulo tercero: De los principios rectores de la política social y económica,2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 52 de la Constitución Española?,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses políticos de sus miembros.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los derechos fundamentales de los ciudadanos.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses económicos que les sean propios.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses generales de la Administración.,C,La opción correcta coincide con el texto del artículo 52; las restantes alteran un elemento jurídico relevante.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses económicos que les sean propios.,sustitución del instrumento o reserva legal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-52-004,52,,Capítulo tercero: De los principios rectores de la política social y económica,2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 52 de la Constitución Española?,intereses políticos de sus miembros,derechos fundamentales de los ciudadanos,intereses generales de la Administración,intereses económicos que les sean propios,D,«intereses económicos que les sean propios» es la expresión empleada por el artículo 52.,La ley regulará las organizaciones profesionales que contribuyan a la defensa de los intereses económicos que les sean propios.,sustitución de una expresión literal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-52-005,52,,Capítulo tercero: De los principios rectores de la política social y económica,2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 52 de la Constitución Española?,Su estructura interna y funcionamiento deberán ser democráticos.,Su estructura interna y funcionamiento podrán ser democráticos.,Su estructura interna y funcionamiento no deberán ser democráticos.,Su estructura interna y funcionamiento deberán exclusivamente ser democráticos.,A,La opción correcta coincide con el texto del artículo 52; las restantes alteran un elemento jurídico relevante.,Su estructura interna y funcionamiento deberán ser democráticos.,sustitución de un elemento jurídico decisivo,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-52-006,52,,Capítulo tercero: De los principios rectores de la política social y económica,3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes expresiones NO aparece expresamente en el artículo 52 de la Constitución Española?,organizaciones profesionales,Su estructura interna y funcionamiento podrán ser democráticos,Su estructura interna y funcionamiento deberán ser democráticos,intereses económicos que les sean propios,B,La expresión señalada no aparece en el artículo 52; las otras tres sí proceden de su tenor literal.,organizaciones profesionales; Su estructura interna y funcionamiento deberán ser democráticos; intereses económicos que les sean propios,contaminación de una lista de expresiones literales,6,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-52-007,52,,Capítulo tercero: De los principios rectores de la política social y económica,1,localización_normativa,seleccionar_correcta,¿En qué parte del Título I se encuentra el artículo 52 de la Constitución Española?,Capítulo segundo: Derechos y libertades (fuera de sus secciones),Capítulo cuarto: De las garantías de las libertades y derechos fundamentales,Capítulo tercero: De los principios rectores de la política social y económica,Capítulo primero: De los españoles y los extranjeros,C,El artículo 52 se encuentra en «Capítulo tercero: De los principios rectores de la política social y económica».,Capítulo tercero: De los principios rectores de la política social y económica,localización sistemática dentro del Título I,4,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
