question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TIII-470,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,literal_con_hueco,seleccionar_correcta,El control se extiende a:,Los programas políticos de los partidos.,Las cuentas que justifican la actividad financiera.,Los censos electorales.,Las sentencias judiciales.,B,La formulación correcta se apoya en el inciso: «cuentas que lo justifiquen».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",recuperación_literal_o_conceptual,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-471,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 39 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El control de la Sindicatura se extiende a las cuentas que justifican la actividad financiera.,"Una Ley de Les Corts regula el nombramiento, funciones, facultades, estatuto y mandato de la Sindicatura.",El control se extiende a las sentencias judiciales firmes.,La Sindicatura de Comptes ejerce el control externo económico y presupuestario.,C,La opción incorrecta altera la regla «cuentas que lo justifiquen».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,7,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-472,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título III del Estatuto se establece que el control de la Sindicatura se extiende a las cuentas que justifican la actividad financiera?,Artículo 38.,Artículo 40.,Artículo 37.,Artículo 39.,D,"La regla se encuentra en el artículo 39, apartado único.","La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-473,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,instrumento_normativo,seleccionar_correcta,"Según el artículo 39 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué norma regula a la Sindicatura?",Una Ley de Les Corts.,Una ley estatal ordinaria exclusivamente.,Un decreto municipal.,El Reglamento del Congreso.,A,El artículo 39.único establece: «Ley de Les Corts».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-474,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,4,instrumento_normativo,seleccionar_correcta,Su regulación se remite a:,El Reglamento del Congreso.,Una Ley de Les Corts.,Un decreto municipal.,Una ley estatal ordinaria exclusivamente.,B,La formulación correcta se apoya en el inciso: «Ley de Les Corts».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-475,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 39 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","Una Ley de Les Corts regula el nombramiento, funciones, facultades, estatuto y mandato de la Sindicatura.",La Sindicatura de Comptes ejerce el control externo económico y presupuestario.,La Sindicatura se regula por decreto municipal.,"La Sindicatura controla la actividad financiera de la Generalitat, los entes locales de su territorio y el sector público valenciano.",C,La opción incorrecta altera la regla «Ley de Les Corts».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,13,98,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-476,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título III del Estatuto se establece que una Ley de Les Corts regula el nombramiento, funciones, facultades, estatuto y mandato de la Sindicatura?",Artículo 38.,Artículo 40.,Artículo 37.,Artículo 39.,D,"La regla se encuentra en el artículo 39, apartado único.","La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-477,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,40,único,2,naturaleza_institucional,seleccionar_correcta,"Según el artículo 40 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué naturaleza tiene el Consell Valencià de Cultura?",Consultiva y asesora.,Jurisdiccional y sancionadora.,Legislativa.,Electoral.,A,El artículo 40.único establece: «consultiva y asesora».,"El Consell Valencià de Cultura es la institución consultiva y asesora de las instituciones públicas de la Comunitat Valenciana en las materias específicas que afecten a la cultura valenciana. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-478,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,40,único,3,literal_con_hueco,seleccionar_correcta,Es una institución:,Electoral.,Consultiva y asesora.,Legislativa.,Jurisdiccional y sancionadora.,B,La formulación correcta se apoya en el inciso: «consultiva y asesora».,"El Consell Valencià de Cultura es la institución consultiva y asesora de las instituciones públicas de la Comunitat Valenciana en las materias específicas que afecten a la cultura valenciana. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-479,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,40,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 40 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El Consell Valencià de Cultura es una institución consultiva y asesora.,El Consell Valencià de Cultura asesora a las instituciones públicas de la Comunitat Valenciana.,El Consell Valencià de Cultura es un órgano jurisdiccional.,El Consell Valencià de Cultura actúa en materias específicas que afectan a la cultura valenciana.,C,La opción incorrecta altera la regla «consultiva y asesora».,"El Consell Valencià de Cultura es la institución consultiva y asesora de las instituciones públicas de la Comunitat Valenciana en las materias específicas que afecten a la cultura valenciana. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-480,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,40,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título III del Estatuto se establece que el Consell Valencià de Cultura es una institución consultiva y asesora?,Artículo 39.,Artículo 41.,Artículo 38.,Artículo 40.,D,"La regla se encuentra en el artículo 40, apartado único.","El Consell Valencià de Cultura es la institución consultiva y asesora de las instituciones públicas de la Comunitat Valenciana en las materias específicas que afecten a la cultura valenciana. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
