question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_retrieved_at
EACV-TIV-527,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 58 del Estatuto, señale la afirmación INCORRECTA:","Los candidatos a notarías son admitidos en igualdad, con independencia del lugar de ejercicio.",No puede establecerse excepción por naturaleza o residencia en la provisión de notarías.,Los nombramientos se realizan exclusivamente conforme a la costumbre local.,Los Notarios deben garantizar el uso del valenciano en el ejercicio de su función.,C,La afirmación incorrecta contradice la regla «de acuerdo con las leyes del Estado».,de acuerdo con las leyes del Estado,tres_afirmaciones_completas_y_una_alterada,4,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-528,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,1,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que los nombramientos de Notarios y Registradores se realizan conforme a las leyes del Estado.,Artículo 53.,Artículo 54.,Artículo 55.,Artículo 58.,D,La regla pertenece al artículo 58 del Estatuto.,de acuerdo con las leyes del Estado,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-529,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,igualdad_acceso,seleccionar_correcta,"Según el artículo 58 del Estatuto, ¿qué igualdad rige en la provisión de notarías?","En igualdad de derechos, ejerzan en la Comunitat Valenciana o en el resto de España.",Con preferencia absoluta por quienes residan en Valencia.,Excluyendo a quienes ejerzan fuera de la Comunitat.,Solo si son naturales de la provincia correspondiente.,A,El artículo 58 establece: «admitidos en igualdad de derechos».,admitidos en igualdad de derechos,pregunta_directa_con_distractores_homogéneos,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-530,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,recuperación_literal,seleccionar_correcta,Los candidatos son admitidos:,Solo si son naturales de la provincia correspondiente.,"En igualdad de derechos, ejerzan en la Comunitat Valenciana o en el resto de España.",Excluyendo a quienes ejerzan fuera de la Comunitat.,Con preferencia absoluta por quienes residan en Valencia.,B,La respuesta correcta se apoya en: «admitidos en igualdad de derechos».,admitidos en igualdad de derechos,recuperación_literal_o_conceptual,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-531,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 58 del Estatuto, señale la afirmación INCORRECTA:",No puede establecerse excepción por naturaleza o residencia en la provisión de notarías.,Los Notarios deben garantizar el uso del valenciano en el ejercicio de su función.,Los candidatos que ejercen fuera de la Comunitat quedan excluidos.,Los Notarios garantizarán la aplicación del Derecho civil foral valenciano y deberán conocerlo.,C,La afirmación incorrecta contradice la regla «admitidos en igualdad de derechos».,admitidos en igualdad de derechos,tres_afirmaciones_completas_y_una_alterada,4,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-532,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que los candidatos a notarías son admitidos en igualdad, con independencia del lugar de ejercicio.",Artículo 53.,Artículo 54.,Artículo 55.,Artículo 58.,D,La regla pertenece al artículo 58 del Estatuto.,admitidos en igualdad de derechos,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-533,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,prohibición_discriminación,seleccionar_correcta,"Según el artículo 58 del Estatuto, ¿qué excepciones están prohibidas en la provisión de notarías?",Naturaleza o residencia.,Antigüedad profesional y mérito.,Capacidad y formación.,Conocimiento jurídico acreditado.,A,El artículo 58 establece: «excepción de naturaleza o de residencia».,excepción de naturaleza o de residencia,pregunta_directa_con_distractores_homogéneos,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-534,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,recuperación_literal,seleccionar_correcta,No puede establecerse excepción por:,Conocimiento jurídico acreditado.,Naturaleza o residencia.,Capacidad y formación.,Antigüedad profesional y mérito.,B,La respuesta correcta se apoya en: «excepción de naturaleza o de residencia».,excepción de naturaleza o de residencia,recuperación_literal_o_conceptual,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-535,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 58 del Estatuto, señale la afirmación INCORRECTA:",Los Notarios deben garantizar el uso del valenciano en el ejercicio de su función.,Los Notarios garantizarán la aplicación del Derecho civil foral valenciano y deberán conocerlo.,Puede excluirse a los candidatos por razón de residencia.,"El Consell participa en la fijación de demarcaciones, número de notarios y oficinas liquidadoras.",C,La afirmación incorrecta contradice la regla «excepción de naturaleza o de residencia».,excepción de naturaleza o de residencia,tres_afirmaciones_completas_y_una_alterada,5,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-536,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que no puede establecerse excepción por naturaleza o residencia en la provisión de notarías.,Artículo 53.,Artículo 54.,Artículo 55.,Artículo 58.,D,La regla pertenece al artículo 58 del Estatuto.,excepción de naturaleza o de residencia,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-537,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,2,derechos_lingüísticos,seleccionar_correcta,"Según el artículo 58 del Estatuto, ¿qué uso lingüístico deben garantizar los Notarios?",El uso del valenciano en el ejercicio de su función en la Comunitat Valenciana.,El uso exclusivo del castellano.,La prohibición del valenciano.,El uso obligatorio de una lengua extranjera.,A,El artículo 58 establece: «garantizar el uso del valenciano».,garantizar el uso del valenciano,pregunta_directa_con_distractores_homogéneos,10,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-538,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,2,recuperación_literal,seleccionar_correcta,Los Notarios deben garantizar:,El uso obligatorio de una lengua extranjera.,El uso del valenciano en el ejercicio de su función en la Comunitat Valenciana.,La prohibición del valenciano.,El uso exclusivo del castellano.,B,La respuesta correcta se apoya en: «garantizar el uso del valenciano».,garantizar el uso del valenciano,recuperación_literal_o_conceptual,10,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-539,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 58 del Estatuto, señale la afirmación INCORRECTA:",Los Notarios garantizarán la aplicación del Derecho civil foral valenciano y deberán conocerlo.,"El Consell participa en la fijación de demarcaciones, número de notarios y oficinas liquidadoras.",Los Notarios deben prohibir el uso del valenciano.,El Consell nombra a los Notarios y Registradores de la Propiedad y Mercantiles en la Comunitat.,C,La afirmación incorrecta contradice la regla «garantizar el uso del valenciano».,garantizar el uso del valenciano,tres_afirmaciones_completas_y_una_alterada,8,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-540,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que los Notarios deben garantizar el uso del valenciano en el ejercicio de su función.,Artículo 53.,Artículo 54.,Artículo 55.,Artículo 58.,D,La regla pertenece al artículo 58 del Estatuto.,garantizar el uso del valenciano,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-541,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,derecho_civil_foral,seleccionar_correcta,"Según el artículo 58 del Estatuto, ¿qué derecho deben aplicar y conocer los Notarios?",El Derecho civil foral valenciano.,El Derecho de otro Estado exclusivamente.,Solo las ordenanzas municipales.,La normativa militar.,A,El artículo 58 establece: «aplicación del derecho civil foral valenciano que deberán conocer».,aplicación del derecho civil foral valenciano que deberán conocer,pregunta_directa_con_distractores_homogéneos,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-542,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,recuperación_literal,seleccionar_correcta,Deben aplicar y conocer:,La normativa militar.,El Derecho civil foral valenciano.,Solo las ordenanzas municipales.,El Derecho de otro Estado exclusivamente.,B,La respuesta correcta se apoya en: «aplicación del derecho civil foral valenciano que deberán conocer».,aplicación del derecho civil foral valenciano que deberán conocer,recuperación_literal_o_conceptual,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-543,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 58 del Estatuto, señale la afirmación INCORRECTA:","El Consell participa en la fijación de demarcaciones, número de notarios y oficinas liquidadoras.",El Consell nombra a los Notarios y Registradores de la Propiedad y Mercantiles en la Comunitat.,Los Notarios no necesitan conocer el Derecho civil foral valenciano.,Los nombramientos de Notarios y Registradores se realizan conforme a las leyes del Estado.,C,La afirmación incorrecta contradice la regla «aplicación del derecho civil foral valenciano que deberán conocer».,aplicación del derecho civil foral valenciano que deberán conocer,tres_afirmaciones_completas_y_una_alterada,6,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-544,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,2,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que los Notarios garantizarán la aplicación del Derecho civil foral valenciano y deberán conocerlo.,Artículo 53.,Artículo 54.,Artículo 55.,Artículo 58.,D,La regla pertenece al artículo 58 del Estatuto.,aplicación del derecho civil foral valenciano que deberán conocer,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
